2.900000000000000355e+00 5.176818215524536804e-02 1.954773795111534040e-01 1.504978893046334809e-01 2.385291026592600838e-01 2.032513776444797582e-01 2.077831959000482620e-01 2.018449490059195384e-01 2.031689873814436498e-01 2.039581504839157178e-01
3.000000000000000000e+00 2.239378311799622434e-01 1.228382741071512990e-01 2.108590467922654421e-01 2.161191407689073696e-01 1.844582723173912031e-01 1.933808426460459917e-01 1.962269360559933951e-01 1.958442312861631285e-01 1.956147968372098089e-01
3.100000000000000089e+00 6.332949448573758910e-02 1.588682303220055048e-01 1.467584477256960451e-01 1.729458365733684277e-01 1.946257419615301243e-01 1.899902531970552588e-01 1.847045271707218606e-01 1.858837201052012389e-01 1.850765730064792280e-01
3.200000000000000178e+00 1.141441380371713693e-01 1.006867334906842715e-01 1.354112423418460665e-01 1.682018708781256866e-01 1.680437267123409684e-01 1.732861168185266254e-01 1.663039409598846829e-01 1.696578045680346147e-01 1.723506732158555654e-01
3.300000000000000266e+00 2.483027740425821084e-01 1.173100690491296894e-01 1.110449737188864139e-01 1.302497888818606175e-01 1.424664154781419834e-01 1.555570304708728535e-01 1.541406869957966663e-01 1.540940429199473272e-01 1.570482313673585428e-01
3.400000000000000355e+00 2.695145770629842064e-02 1.042318118504451385e-01 9.270277462229331578e-02 1.360757409961575182e-01 1.287061427149624182e-01 1.461159988091225714e-01 1.312156945577502010e-01 1.367086043305453524e-01 1.375539724495971061e-01
3.500000000000000000e+00 1.947400703044800951e-01 2.629233005070903684e-02 1.311084990709844023e-01 7.974277505785326570e-02 1.203500794218166636e-01 1.179629616313445511e-01 1.126989244185961775e-01 1.131543131808015468e-01 1.125276600386728720e-01
3.600000000000000089e+00 -7.355715947607835425e-02 1.142360799467433963e-01 1.022237641729907137e-01 8.244181590622767786e-02 7.932172205719772995e-02 8.968274344558113675e-02 8.685703025818247713e-02 8.922966596264900185e-02 8.945703224305218138e-02
3.700000000000000178e+00 3.769658216454171984e-01 5.599527537313701842e-02 2.367104226278721191e-02 5.138488741337424170e-02 5.314574902838418990e-02 5.849387078202995111e-02 6.161749086324073282e-02 6.042664482662097464e-02 6.113542060518280946e-02
3.800000000000000266e+00 -2.887610948571363301e-02 4.433214997149200615e-02 3.586234737659208666e-02 2.534800427987335056e-02 8.640713716783963300e-03 2.410042329518821344e-02 3.291607248806076302e-02 2.944672920139287248e-02 3.250210128485645639e-02
3.900000000000000355e+00 5.149772420456086297e-02 5.602248145018634898e-03 -1.696330564789979428e-02 7.883135188611486120e-04 6.794358767504270549e-03 5.108724328339549377e-03 7.029367494701889603e-04 -3.105804528585108179e-03 -1.911096568117419360e-03
4.000000000000000000e+00 6.918834245023292029e-02 4.824332526648518471e-02 -6.326621520106572027e-02 -3.437887689206994141e-02 -3.863193866461276521e-02 -3.136128942998252234e-02 -3.842034581870942128e-02 -3.754355534316978354e-02 -3.897307738088900270e-02
4.100000000000000533e+00 -2.721221686035678045e-01 -1.116936408297675987e-01 -8.234868978110555793e-02 -5.073367553767348798e-02 -7.779567302854623057e-02 -8.223987214390825196e-02 -7.782596435652923417e-02 -7.285342425887289530e-02 -7.674056658339176162e-02
4.200000000000000178e+00 -9.158221195219522215e-02 -1.181247108507236521e-01 -7.575588590752810325e-02 -1.341805506019799754e-01 -9.687389866115517223e-02 -1.151042003311828904e-01 -1.151507612769890748e-01 -1.162040721381102371e-01 -1.154619615491336709e-01
4.299999999999999822e+00 -2.051308325090327178e-01 -5.188692684882421913e-02 -1.918390681092121686e-01 -1.480541600214136111e-01 -1.523178593289202243e-01 -1.503325555237982891e-01 -1.524023613247550424e-01 -1.548276153800876020e-01 -1.562080811077090070e-01
4.400000000000000355e+00 -1.407964915071771572e-01 -2.969260705355146746e-01 -2.188274910495554004e-01 -1.904528890346873227e-01 -1.973487330966316455e-01 -2.001534532798439070e-01 -2.000513712970310165e-01 -1.985149588934341791e-01 -2.018985675353813791e-01
4.500000000000000000e+00 -5.136177714538087136e-01 -2.035728103704034508e-01 -2.303342942461481524e-01 -2.510467806275620828e-01 -2.346205504060239200e-01 -2.367836732754425855e-01 -2.396393520091787965e-01 -2.424816442850595277e-01 -2.445081051234740399e-01
4.600000000000000533e+00 -3.680483139523463842e-01 -3.564387118274985333e-01 -3.285891831834177879e-01 -3.195309054089018885e-01 -2.835706111562159015e-01 -2.886303182394551747e-01 -2.858924911256429668e-01 -2.892187372649697163e-01 -2.882126637484679343e-01
4.700000000000000178e+00 -1.895939951329414230e-01 -2.505398281591849630e-01 -3.356331869817028024e-01 -3.334681887593046734e-01 -3.276016842873400448e-01 -3.498385997579109286e-01 -3.364982473180347933e-01 -3.357739141727982823e-01 -3.356042811368459833e-01
4.800000000000000711e+00 -4.917044003354930082e-01 -3.661175137811645830e-01 -3.433724465901563105e-01 -3.776262760975925281e-01 -3.848565403009147623e-01 -3.866017704934024968e-01 -3.835272459489953989e-01 -3.835524728745024481e-01 -3.838778721266392635e-01
4.900000000000000355e+00 -5.578327984895947722e-01 -5.313131437452112138e-01 -3.991319220214566976e-01 -4.364900587851513469e-01 -4.022337329227407832e-01 -4.292795723321401469e-01 -4.290434381233139138e-01 -4.295312830576039076e-01 -4.292486254521448719e-01
5.000000000000000000e+00 -6.136497364348830752e-01 -4.862248526116102476e-01 -4.058197872900733971e-01 -4.774977094806972522e-01 -4.734116167296156252e-01 -4.690962343234089671e-01 -4.770618060264449900e-01 -4.749656734639630118e-01 -4.752888987712298730e-01
5.100000000000000533e+00 -5.386591261223870886e-01 -5.421191129339684167e-01 -5.705450308470567666e-01 -5.331366849631719029e-01 -5.127794003524855926e-01 -5.311256910227659667e-01 -5.206028876190051946e-01 -5.244024143393174464e-01 -5.232293499346333254e-01
5.200000000000000178e+00 -6.942273712046294065e-01 -4.914201571228071774e-01 -5.599230154797119052e-01 -5.625149436758437593e-01 -5.707134749519027217e-01 -5.667420654481505338e-01 -5.737995007917268131e-01 -5.660997789139355918e-01 -5.685687033807732549e-01
5.300000000000000711e+00 -5.826138444062510802e-01 -6.193162186141789594e-01 -6.610421875127185931e-01 -5.695233813429840808e-01 -6.080997976337513267e-01 -6.091194662006743643e-01 -6.115275461759817066e-01 -6.130764486120734436e-01 -6.152744384744657236e-01
5.400000000000000355e+00 -6.659148951209303835e-01 -6.473195580064010635e-01 -7.063620141480129178e-01 -6.314863264095327278e-01 -6.724477562484658666e-01 -6.597883232167194301e-01 -6.573979885484390051e-01 -6.559038437797664045e-01 -6.583767520330990886e-01
5.500000000000000000e+00 -5.851221288005330479e-01 -6.734265372514502968e-01 -6.715004836286979639e-01 -7.171744202794386736e-01 -6.979103817505359908e-01 -7.004497982971825687e-01 -7.002450102794451903e-01 -7.026696800826230938e-01 -7.005937415798058066e-01
5.600000000000000533e+00 -7.470765660629407057e-01 -6.697526032574875332e-01 -6.967483015068983709e-01 -7.434604965770479357e-01 -7.396300742663564076e-01 -7.417504133384860143e-01 -7.418523660239030315e-01 -7.421016112039904300e-01 -7.428720900720339193e-01
5.700000000000000178e+00 -6.465805751190756290e-01 -8.293199041511942760e-01 -7.777116792834681824e-01 -7.920782688696602625e-01 -7.763176409998296945e-01 -7.735469656011496609e-01 -7.814577655356482744e-01 -7.810905998936379380e-01 -7.825896392525186762e-01
5.800000000000000711e+00 -7.935783664575906116e-01 -9.517473572822379158e-01 -8.412647218878478439e-01 -8.071203003051392599e-01 -8.043320186531922600e-01 -8.196296807708436383e-01 -8.147829393357776118e-01 -8.190120748465665734e-01 -8.180509435869629531e-01
5.900000000000000355e+00 -8.445647003089430394e-01 -8.486091323497301220e-01 -8.436953795531990652e-01 -8.571166278366554314e-01 -8.548723033729742626e-01 -8.431818610922022783e-01 -8.554107851308206945e-01 -8.539915878012435124e-01 -8.528582889991542793e-01
6.000000000000000000e+00 -9.904528591430322715e-01 -9.795419886718874647e-01 -8.781687524894916663e-01 -8.718229591781544441e-01 -8.885161671334105282e-01 -8.780122554889361330e-01 -8.924517129315788777e-01 -8.852180109487367554e-01 -8.847516637713715992e-01
6.100000000000000533e+00 -9.137870475962949213e-01 -9.264470681311826050e-01 -9.355969153477664557e-01 -9.300048198539588862e-01 -9.175975906102221691e-01 -9.135842123580887320e-01 -9.117012853567563191e-01 -9.167003737275931652e-01 -9.155980711817288675e-01
6.200000000000000178e+00 -7.247544677138066938e-01 -9.717455208305767478e-01 -9.476335196408978145e-01 -9.531741169203996611e-01 -9.259523220806400445e-01 -9.353000782708701388e-01 -9.429267235098216515e-01 -9.440032482346885079e-01 -9.418908148003959369e-01
6.300000000000000711e+00 -8.716183479809089807e-01 -9.739393988116515910e-01 -9.326311731199015131e-01 -9.766070580722644445e-01 -9.751902560522948127e-01 -9.720732128356237567e-01 -9.716987149831577408e-01 -9.683236902031810978e-01 -9.665994552841643550e-01
6.400000000000000355e+00 -1.102649962154612640e+00 -9.192298044475903929e-01 -9.171979248342883029e-01 -9.950319565048790782e-01 -9.752558685261663030e-01 -9.886194137739782173e-01 -9.862922069356645505e-01 -9.864230745177728910e-01 -9.860896703640544825e-01
6.500000000000000000e+00 -9.387781379881089405e-01 -1.136738000851056585e+00 -1.012379429663827324e+00 -1.048548818345347966e+00 -9.961224442697111936e-01 -1.010647265968423136e+00 -1.007488110733181674e+00 -1.006675044614120829e+00 -1.005838072434063646e+00
6.600000000000000533e+00 -8.132201187366163708e-01 -9.361270531429117803e-01 -1.067471089893285763e+00 -1.019216048564854038e+00 -1.025237935068701756e+00 -1.022306037621665054e+00 -1.018203722077173357e+00 -1.018673348203545048e+00 -1.021999901392411925e+00
6.700000000000000178e+00 -1.111461065828103667e+00 -1.067873017190974938e+00 -1.081776090210112118e+00 -1.038052227310839681e+00 -1.017339415518997869e+00 -1.030264608701267015e+00 -1.029435473599263462e+00 -1.031683017083265597e+00 -1.033733390343399172e+00
6.800000000000000711e+00 -9.716384299676039671e-01 -1.155196948928235212e+00 -1.061327989839311314e+00 -1.045389309583311999e+00 -1.042681867367478699e+00 -1.043227531165315858e+00 -1.043468111179576274e+00 -1.039848814098514262e+00 -1.042325204186326237e+00
6.900000000000000355e+00 -1.077608238936761609e+00 -9.991467876720102614e-01 -1.035044716995449088e+00 -1.036158559068696361e+00 -1.045642755215652420e+00 -1.048549217021070845e+00 -1.048524584582884556e+00 -1.046952344200334339e+00 -1.050836882995083377e+00
7.000000000000000000e+00 -9.873896558807672141e-01 -1.034963307857744264e+00 -1.003067260505970282e+00 -1.038223484937853103e+00 -1.062219653031697852e+00 -1.049221311364397113e+00 -1.060441267646990315e+00 -1.054005098332940760e+00 -1.051438478559016065e+00
7.100000000000000533e+00 -1.083503425056268510e+00 -9.255902952235677272e-01 -1.094402149233444810e+00 -1.082713303841490893e+00 -1.049347327181666900e+00 -1.049877812256579057e+00 -1.054096572102353413e+00 -1.051655211886198815e+00 -1.052733924205165650e+00
7.200000000000000178e+00 -1.042835632641308630e+00 -1.125065315481099226e+00 -1.127371976107424567e+00 -1.038532583606222248e+00 -1.075379615929016985e+00 -1.046103061014362900e+00 -1.057462844841175809e+00 -1.049675986436460429e+00 -1.050205410198367550e+00
7.300000000000000711e+00 -9.427840296516214469e-01 -1.004650394732624630e+00 -1.022039283533223930e+00 -1.051216263221938618e+00 -1.036988991660027448e+00 -1.053356208243968695e+00 -1.041404285413731312e+00 -1.044524839713509845e+00 -1.043829195337881988e+00
7.400000000000000355e+00 -1.054703353450799019e+00 -1.018123902747232190e+00 -1.028596701726254503e+00 -1.054681316335444263e+00 -1.039969268124249613e+00 -1.043432715025137236e+00 -1.035005445499353360e+00 -1.038464339166487838e+00 -1.038483302081245840e+00
7.500000000000000000e+00 -9.117037798393934356e-01 -1.150331211569517675e+00 -9.474745043482294404e-01 -9.969295823519457311e-01 -1.023578258648046191e+00 -1.022933127436298051e+00 -1.031080461380761149e+00 -1.028795700593799101e+00 -1.027547637664764757e+00
7.600000000000000533e+00 -1.037425118016577219e+00 -9.633586881899159904e-01 -1.015429488352573184e+00 -1.009695398954348011e+00 -1.029261668017816822e+00 -1.010835244194464577e+00 -1.019836923048385247e+00 -1.022242164648575091e+00 -1.018024920485739671e+00
7.700000000000000178e+00 -9.970818649346850915e-01 -9.456527270601056134e-01 -1.066066658338292283e+00 -1.032248752514795864e+00 -9.904677904442982239e-01 -9.996723879603616192e-01 -1.010053920551006401e+00 -1.004625576416219079e+00 -1.004587549491747334e+00
7.800000000000000711e+00 -9.837345592644368697e-01 -1.084186503201150842e+00 -1.031768014881146778e+00 -1.011556254836820212e+00 -9.794414442159905532e-01 -9.959870999231108524e-01 -9.934372168567853212e-01 -9.918313192836615277e-01 -9.912711434301941793e-01
7.900000000000000355e+00 -1.023556810371820447e+00 -1.022664659250421160e+00 -1.027864121393543551e+00 -9.730525676397805412e-01 -9.662713468527631688e-01 -9.722287335609655079e-01 -9.732157594308594728e-01 -9.742920527163567712e-01 -9.741698366310455048e-01
8.000000000000000000e+00 -9.625791223994488721e-01 -9.235414722308626922e-01 -9.430642827389598137e-01 -9.746999845002610741e-01 -9.626415169709879871e-01 -9.473677105559860090e-01 -9.652652409812476630e-01 -9.572525401059971406e-01 -9.591825053222434727e-01
8.099999999999999645e+00 -9.859255171749472524e-01 -9.210998317163496818e-01 -9.238009361952007614e-01 -9.311609480087919000e-01 -9.275027011229814988e-01 -9.433524059860364241e-01 -9.354951214714439800e-01 -9.416959962976878540e-01 -9.416313159494257290e-01
8.200000000000001066e+00 -9.144142277278789477e-01 -8.751466900514418557e-01 -9.073131503297116041e-01 -9.507576787300966448e-01 -9.183265476330878530e-01 -9.211378908721370440e-01 -9.248014179796411049e-01 -9.240032142719627473e-01 -9.235637614341499768e-01
8.300000000000000711e+00 -8.742875020899256722e-01 -8.738603528762365347e-01 -8.757575271801812944e-01 -8.798639657993116980e-01 -8.940889586512801301e-01 -9.087947663165353296e-01 -9.038872780182488631e-01 -9.030680137009921005e-01 -9.049683414584080987e-01
8.400000000000000355e+00 -8.074519237518930082e-01 -7.787936520824735309e-01 -9.356382096265516424e-01 -8.965358794997609904e-01 -9.040809271811881542e-01 -8.796625718348238809e-01 -8.901279417335133948e-01 -8.856087744459397726e-01 -8.871359976859368723e-01
8.500000000000000000e+00 -9.639782120459073900e-01 -8.225861868917192510e-01 -8.965488725483963250e-01 -8.710015026100009772e-01 -8.887272205015139814e-01 -8.754809182045756311e-01 -8.689184258794527826e-01 -8.724975647341223217e-01 -8.686365578911401375e-01
8.599999999999999645e+00 -1.037047581810647046e+00 -8.677288660806561360e-01 -8.006789989749470982e-01 -8.486356408127893047e-01 -8.546072706688967457e-01 -8.569557596905803543e-01 -8.548935661107606165e-01 -8.503488516211203940e-01 -8.516019083023648184e-01
8.700000000000001066e+00 -7.879535362075850147e-01 -8.598002764382651764e-01 -8.228798868419566759e-01 -8.467530246755076151e-01 -8.246292016333330865e-01 -8.373427629307370612e-01 -8.339144686303309184e-01 -8.335325865990709238e-01 -8.368942892803814537e-01
8.800000000000000711e+00 -9.719138082018401459e-01 -8.617545025786600421e-01 -8.260143032292052157e-01 -8.388564386385267690e-01 -8.152293093953758563e-01 -8.295327476730441907e-01 -8.178174627295075050e-01 -8.166074881451458323e-01 -8.193556865337021655e-01
8.900000000000000355e+00 -8.569975304844256181e-01 -8.170641866833162625e-01 -7.779593687070948116e-01 -8.460444626451356642e-01 -8.046882815352406348e-01 -8.048283138950601545e-01 -8.046025002317416241e-01 -8.058203059221139553e-01 -8.068316690076641207e-01
9.000000000000000000e+00 -8.716449192372801580e-01 -6.688287914272817991e-01 -8.280340766545457587e-01 -7.860413299523426600e-01 -7.848202517075316687e-01 -7.859267686683644172e-01 -7.876713183293758691e-01 -7.939454700497070583e-01 -7.922181947591390161e-01
9.099999999999999645e+00 -9.775500539723169791e-01 -6.713175085974432132e-01 -7.543654109424284826e-01 -7.429046651660237144e-01 -7.917937111199507827e-01 -7.703086516557176022e-01 -7.799013024939532857e-01 -7.796018610641872737e-01 -7.816686641651018341e-01
9.200000000000001066e+00 -7.704862407560839621e-01 -8.179216934543565021e-01 -7.641038437429937824e-01 -7.799617887200742672e-01 -7.885430172435577978e-01 -7.680997710437879045e-01 -7.753559295801145668e-01 -7.756160249150874098e-01 -7.723944484873659366e-01
9.300000000000000711e+00 -7.894066721822915467e-01 -7.249949323256987821e-01 -8.283306204177713905e-01 -7.692422142707149302e-01 -7.746949182672882017e-01 -7.627328559972476052e-01 -7.637206138831353908e-01 -7.649550178572613879e-01 -7.646238630035385730e-01
9.400000000000000355e+00 -7.061575208094702516e-01 -7.812595855550040769e-01 -7.757869922916703631e-01 -7.299509501167020797e-01 -7.361852844931384698e-01 -7.616764452616053838e-01 -7.555152766189129343e-01 -7.631029390175299021e-01 -7.610547572866468435e-01
9.500000000000000000e+00 -7.027839721687073604e-01 -7.960053948267029611e-01 -7.479603731522942445e-01 -7.844775245156743182e-01 -7.796759778088253601e-01 -7.553523556527128591e-01 -7.555513586286868311e-01 -7.583967283451688024e-01 -7.584726021070345992e-01
9.600000000000001421e+00 -6.228084342665474171e-01 -7.504477717687998428e-01 -7.082146403140772151e-01 -7.974833625607021803e-01 -7.533783870682317918e-01 -7.473566765040624560e-01 -7.585155288961489273e-01 -7.577460817215463384e-01 -7.568006453053099936e-01
9.700000000000001066e+00 -7.645539200304003469e-01 -7.632256951761273722e-01 -7.604380635871219596e-01 -7.675498771357905925e-01 -7.638328182174490832e-01 -7.575305308040848340e-01 -7.530202047899735573e-01 -7.602816595170998060e-01 -7.595270632616124562e-01
9.800000000000000711e+00 -6.199499509874824010e-01 -6.776627371229378971e-01 -8.046368333104045867e-01 -7.695877747167821914e-01 -7.752967925594649312e-01 -7.676221220041288262e-01 -7.641520138067863233e-01 -7.647551514933537131e-01 -7.652129728056373814e-01
9.900000000000000355e+00 -6.536213111446200763e-01 -8.265431162708121171e-01 -8.112671099084586279e-01 -7.633205996321476006e-01 -7.608858913214854303e-01 -7.768350185569441457e-01 -7.714173270918283087e-01 -7.715384763114532252e-01 -7.735870291007579391e-01
1.000000000000000000e+01 -7.083885062020269796e-01 -8.617834796442516154e-01 -7.829806448273648467e-01 -7.450213880915338427e-01 -7.809088023191962380e-01 -7.818472577023644066e-01 -7.864812249320876081e-01 -7.837362782961121432e-01 -7.832686733958311720e-01
